"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 50-64",2012,117.3193,93.5654,145.2572
"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 50-64",2013,117.2314,94.0041,144.4750
"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 50-64",2014,122.3236,98.8211,149.7409
"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 50-64",2015,112.8844,90.7268,138.8404
"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 50-64",2016,110.0895,88.3257,135.6109
"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 65+",2000,-,-,-,2010-2016,-2.3193,-11.0679,7.2898,Stable
"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 65+",2001,-,-,-
"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 65+",2002,-,-,-
"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 65+",2003,-,-,-
"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 65+",2004,-,-,-
"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 65+",2005,-,-,-
"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 65+",2006,-,-,-
"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 65+",2007,-,-,-
"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 65+",2008,-,-,-
"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 65+",2009,-,-,-
"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 65+",2010,170.1847,128.1749,221.8650
"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 65+",2011,244.8783,194.4946,304.5165
"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 65+",2012,238.0841,189.0832,295.9883
"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 65+",2013,164.3154,125.3099,211.7795
"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 65+",2014,189.3191,149.2137,237.2048
"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 65+",2015,225.7557,181.4622,277.6945
"HR+/HER2- (Luminal A)",Female,"American Indian / Alaska Native (includes Hispanic)","Ages 65+",2016,162.4203,126.1448,205.9935
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","All Ages",2000,-,-,-,2010-2013,3.4593,-0.2312,7.2864,Stable
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","All Ages",2001,-,-,-,2013-2016,0.2115,-2.9966,3.5256,Stable
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","All Ages",2002,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","All Ages",2003,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","All Ages",2004,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","All Ages",2005,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","All Ages",2006,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","All Ages",2007,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","All Ages",2008,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","All Ages",2009,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","All Ages",2010,60.2752,58.2617,62.3414
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","All Ages",2011,62.4039,60.3910,64.4678
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","All Ages",2012,63.8195,61.8257,65.8623
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","All Ages",2013,67.0772,65.0673,69.1344
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","All Ages",2014,66.2137,64.2537,68.2195
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","All Ages",2015,67.6586,65.7182,69.6431
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","All Ages",2016,66.7481,64.8558,68.6830
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages < 50",2000,-,-,-,2010-2016,2.4165,0.7765,4.0832,"Trend is Rising"
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages < 50",2001,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages < 50",2002,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages < 50",2003,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages < 50",2004,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages < 50",2005,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages < 50",2006,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages < 50",2007,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages < 50",2008,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages < 50",2009,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages < 50",2010,24.2143,22.7289,25.7725
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages < 50",2011,26.0552,24.5306,27.6513
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages < 50",2012,25.1247,23.6470,26.6723
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages < 50",2013,27.0493,25.5279,28.6392
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages < 50",2014,27.1999,25.6876,28.7796
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages < 50",2015,28.9597,27.4182,30.5670
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages < 50",2016,27.5539,26.0716,29.1006
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 50-64",2000,-,-,-,2010-2016,1.4087,0.4292,2.3977,"Trend is Rising"
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 50-64",2001,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 50-64",2002,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 50-64",2003,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 50-64",2004,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 50-64",2005,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 50-64",2006,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 50-64",2007,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 50-64",2008,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 50-64",2009,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 50-64",2010,138.6733,131.5011,146.1345
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 50-64",2011,139.8449,132.7807,147.1868
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 50-64",2012,140.0411,133.0833,147.2680
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 50-64",2013,146.7567,139.7235,154.0512
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 50-64",2014,144.9170,138.0467,152.0400
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 50-64",2015,152.5848,145.6205,159.7956
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 50-64",2016,147.4403,140.6742,154.4470
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 65+",2000,-,-,-,2010-2013,5.0045,-4.2507,15.1542,Stable
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 65+",2001,-,-,-,2013-2016,-1.5149,-9.0835,6.6839,Stable
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 65+",2002,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 65+",2003,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 65+",2004,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 65+",2005,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 65+",2006,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 65+",2007,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 65+",2008,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 65+",2009,-,-,-
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 65+",2010,173.7254,163.4345,184.4967
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 65+",2011,178.6377,168.4320,189.3006
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 65+",2012,194.9330,184.6252,205.6686
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 65+",2013,201.7206,191.4942,212.3524
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 65+",2014,196.2091,186.3888,206.4130
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 65+",2015,188.4668,179.1389,198.1555
"HR+/HER2- (Luminal A)",Female,"Asian / Pacific Islander (includes Hispanic)","Ages 65+",2016,195.4163,186.1794,204.9942
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","All Ages",2000,-,-,-,2010-2016,1.9627,0.7368,3.2036,"Trend is Rising"
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","All Ages",2001,-,-,-
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","All Ages",2002,-,-,-
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","All Ages",2003,-,-,-
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","All Ages",2004,-,-,-
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","All Ages",2005,-,-,-
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","All Ages",2006,-,-,-
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","All Ages",2007,-,-,-
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","All Ages",2008,-,-,-
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","All Ages",2009,-,-,-
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","All Ages",2010,62.2492,60.4223,64.1165
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","All Ages",2011,66.7365,64.8652,68.6473
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","All Ages",2012,68.0763,66.2129,69.9785
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","All Ages",2013,70.5210,68.6423,72.4376
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","All Ages",2014,69.5408,67.6980,71.4209
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","All Ages",2015,71.9053,70.0515,73.7956
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","All Ages",2016,71.0105,69.1876,72.8693
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","Ages < 50",2000,-,-,-,2010-2016,1.4934,0.4609,2.5364,"Trend is Rising"
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","Ages < 50",2001,-,-,-
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","Ages < 50",2002,-,-,-
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","Ages < 50",2003,-,-,-
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","Ages < 50",2004,-,-,-
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","Ages < 50",2005,-,-,-
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","Ages < 50",2006,-,-,-
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","Ages < 50",2007,-,-,-
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","Ages < 50",2008,-,-,-
"HR+/HER2- (Luminal A)",Female,"Black (includes Hispanic)","Ages < 50",2009,-,-,-
